Age,Gender,MaritalStatus,AnnualIncome,EducationLevel,NumberOfDependents,Target_BoughtInsurance,Target_InsuranceType
50,Female,Married,77581.6,High School,1,1,Life
35,Female,Married,72090.71,Bachelor,1,1,FSA
33,Male,Divorced,125304.32,Master,0,1,FSA
27,Male,Divorced,89463.33,Master,0,1,FSA
55,Female,Divorced,57413.68,Other,2,1,Life
57,Male,Married,169205.48,Master,0,1,A&H
21,Male,Single,119752.75,Master,0,0,No_Insurance
20,Female,Single,145805.58,PhD,0,1,FSA
65,Male,Divorced,116542.32,Bachelor,0,1,FSA
24,Male,Single,137556.98,PhD,0,1,FSA
34,Male,Married,44525.59,High School,3,1,Life
39,Female,Single,69421.76,High School,0,1,FSA
37,Male,Married,144509.31,Master,4,1,Life
54,Female,Married,69058.76,Associate,3,1,Life
55,Female,Married,147411.26,Master,2,1,FSA
47,Male,Married,77466.14,High School,2,1,Life
47,Male,Married,93540.93,Bachelor,2,1,Life
41,Male,Single,72065.19,Bachelor,1,1,A&H
59,Female,Divorced,65702.04,Associate,0,1,A&H
24,Female,Single,85186.39,Bachelor,0,0,No_Insurance
30,Female,Divorced,86815.84,Bachelor,2,1,A&H
48,Female,Married,101841.88,Bachelor,3,0,No_Insurance
50,Female,Divorced,52882.98,High School,0,0,No_Insurance
51,Female,Single,74347.8,Bachelor,0,1,Life
18,Male,Single,62031.46,Bachelor,0,0,No_Insurance
58,Female,Single,62153.95,High School,0,1,A&H
39,Female,Married,110371.92,Bachelor,2,1,FSA
56,Female,Single,132253.89,PhD,0,1,FSA
50,Female,Divorced,105788.16,Bachelor,0,1,A&H
32,Male,Divorced,51165.15,Associate,0,1,FSA
48,Female,Single,66206.53,High School,0,1,A&H
44,Female,Married,119109.0,Master,1,1,FSA
69,Female,Married,122774.34,Associate,1,1,A&H
54,Female,Married,122025.17,Master,3,1,FSA
29,Male,Married,63393.41,Bachelor,1,1,FSA
40,Male,Married,132952.92,PhD,2,1,FSA
35,Male,Married,145129.35,Master,2,1,FSA
49,Male,Married,96677.35,Associate,2,1,A&H
54,Female,Married,74065.84,Bachelor,2,1,Life
37,Female,Divorced,48876.28,Associate,2,0,No_Insurance
42,Female,Married,72535.47,High School,3,1,A&H
42,Male,Married,69578.06,High School,2,1,FSA
20,Male,Single,36655.46,Other,0,0,No_Insurance
56,Male,Married,102395.28,Bachelor,0,1,A&H
42,Female,Married,72172.11,High School,1,1,Life
18,Male,Single,64019.25,Bachelor,0,0,No_Insurance
42,Female,Married,38620.84,High School,3,1,FSA
49,Female,Divorced,45743.6,High School,0,1,A&H
32,Male,Married,37889.54,High School,1,1,Life
32,Male,Single,87199.1,Master,0,1,A&H
51,Female,Married,105075.7,Bachelor,4,1,A&H
18,Female,Single,72540.57,Bachelor,0,0,No_Insurance
31,Female,Married,55312.79,Associate,4,1,Life
53,Male,Divorced,83728.59,Associate,1,1,A&H
48,Male,Single,80808.65,Other,0,1,A&H
57,Male,Married,85996.31,Bachelor,1,1,A&H
30,Female,Married,49769.4,High School,2,1,FSA
22,Male,Single,22940.23,High School,0,0,No_Insurance
40,Male,Married,67867.68,High School,2,1,Life
41,Female,Single,58721.47,High School,0,1,FSA
45,Male,Married,69768.14,High School,2,0,No_Insurance
44,Male,Married,76035.4,Associate,2,1,FSA
28,Female,Single,127252.04,Master,0,0,No_Insurance
59,Female,Married,82125.79,Associate,0,1,A&H
42,Female,Married,73521.42,Bachelor,4,1,A&H
48,Male,Married,53470.61,High School,2,1,Life
43,Male,Married,57459.03,High School,4,1,Life
33,Female,Married,62553.15,Bachelor,3,1,Life
36,Female,Married,74678.29,Associate,3,1,Life
54,Male,Married,115299.09,Bachelor,1,1,A&H
40,Female,Married,168816.64,PhD,3,1,FSA
46,Male,Married,196598.56,PhD,4,1,FSA
54,Female,Married,114624.08,Master,2,1,FSA
54,Female,Single,49657.61,High School,0,1,A&H
43,Female,Single,115894.4,Bachelor,0,1,A&H
44,Male,Married,64790.6,High School,3,1,FSA
55,Female,Married,123566.92,Bachelor,4,1,Life
39,Male,Married,56419.99,Associate,3,1,A&H
26,Male,Single,34609.51,Associate,0,0,No_Insurance
32,Female,Married,37299.04,High School,1,1,Life
18,Male,Single,24454.32,Associate,0,0,No_Insurance
31,Female,Married,61059.12,Bachelor,1,1,FSA
50,Female,Married,48520.71,High School,1,1,Life
34,Female,Single,58425.07,High School,0,0,No_Insurance
45,Male,Married,67603.31,Bachelor,4,0,No_Insurance
34,Male,Married,73309.6,Master,1,1,Life
38,Female,Married,65029.42,Associate,2,1,Life
49,Female,Married,66346.94,Associate,4,1,Life
53,Female,Married,91008.87,High School,1,1,Life
36,Female,Married,80322.23,Bachelor,4,1,Life
18,Female,Single,104700.47,PhD,0,1,FSA
55,Male,Single,54106.54,High School,0,1,A&H
68,Female,Married,137657.03,Master,0,1,FSA
41,Female,Married,37334.77,High School,3,1,Life
53,Male,Married,161855.62,Master,3,1,FSA
18,Female,Single,25639.05,High School,0,0,No_Insurance
43,Female,Married,76995.05,High School,1,1,Life
40,Female,Married,77178.81,Bachelor,3,1,A&H
69,Female,Married,95436.48,Other,0,0,No_Insurance
31,Female,Married,83153.01,Bachelor,2,1,Life
40,Female,Married,97514.11,Master,1,1,Life
41,Male,Divorced,43635.16,Associate,0,1,FSA
66,Female,Widowed,89513.29,Associate,0,1,FSA
68,Male,Widowed,72522.68,High School,1,1,A&H
41,Female,Married,135645.7,Master,1,1,FSA
41,Male,Married,132351.03,Master,3,1,Life
34,Male,Divorced,51543.47,Associate,1,0,No_Insurance
46,Male,Divorced,49269.84,Associate,0,1,FSA
41,Male,Married,58213.02,High School,4,1,Life
46,Female,Divorced,78082.94,Bachelor,2,1,FSA
51,Male,Married,72636.77,Associate,2,1,A&H
56,Female,Single,149620.63,Master,0,1,A&H
37,Female,Single,89840.66,Bachelor,0,1,A&H
25,Male,Married,23894.74,High School,0,1,FSA
37,Male,Married,115934.63,Master,3,1,Life
18,Male,Single,135655.48,PhD,0,1,FSA
42,Female,Married,58745.69,Associate,2,1,FSA
60,Female,Divorced,121066.28,Master,0,1,Life
54,Female,Married,128225.92,Bachelor,3,1,FSA
37,Female,Single,55588.41,High School,0,1,FSA
29,Male,Married,166947.84,PhD,1,1,A&H
29,Male,Married,124702.28,PhD,2,1,Life
39,Female,Married,66705.32,High School,3,1,Life
31,Male,Married,39409.77,High School,2,1,FSA
30,Female,Married,67358.98,Bachelor,4,1,Life
37,Male,Married,166507.43,PhD,3,1,FSA
63,Female,Widowed,110470.77,Master,0,1,A&H
53,Female,Married,64629.64,High School,3,1,Life
55,Female,Divorced,112929.9,PhD,0,1,FSA
28,Male,Married,51790.63,Bachelor,2,1,FSA
39,Male,Married,55713.42,High School,2,1,FSA
60,Female,Married,114180.68,Master,0,1,FSA
26,Male,Married,33684.25,Associate,2,1,Life
43,Male,Divorced,74187.22,High School,0,1,A&H
52,Female,Married,116924.84,Master,3,1,Life
49,Male,Single,124262.41,Bachelor,2,1,Life
66,Male,Widowed,108333.79,Associate,0,1,A&H
42,Male,Single,65109.06,Associate,0,1,Life
23,Female,Single,26081.14,High School,0,0,No_Insurance
18,Female,Single,20099.54,High School,0,1,Life
30,Male,Married,65372.4,Associate,2,1,FSA
44,Female,Married,75214.03,Associate,1,1,Life
41,Male,Married,41154.38,High School,4,1,FSA
56,Female,Single,104442.8,Associate,1,1,A&H
47,Female,Single,65910.34,Bachelor,2,1,Life
28,Male,Married,30218.39,High School,4,1,Life
38,Male,Married,74111.45,Bachelor,3,1,Life
68,Male,Married,155943.76,Bachelor,0,1,A&H
28,Female,Married,51555.3,Bachelor,4,1,FSA
64,Female,Widowed,68233.79,High School,0,1,FSA
42,Female,Married,112852.84,Bachelor,3,1,A&H
51,Male,Married,68652.14,Bachelor,1,1,A&H
52,Male,Divorced,100207.97,Master,0,1,A&H
19,Male,Single,39772.68,Associate,0,0,No_Insurance
49,Male,Married,71519.98,Bachelor,2,1,Life
18,Male,Single,56195.05,Bachelor,0,0,No_Insurance
56,Male,Married,71660.59,Other,0,1,Life
42,Male,Married,64920.52,Associate,3,1,Life
43,Male,Married,91592.79,Bachelor,2,1,Life
34,Male,Married,39478.92,High School,3,1,Life
18,Female,Single,59929.33,Bachelor,0,0,No_Insurance
46,Male,Divorced,79137.79,High School,0,1,Life
58,Male,Married,184643.42,Master,0,1,A&H
51,Female,Married,62320.12,High School,2,1,Life
23,Male,Single,35626.38,Associate,0,0,No_Insurance
50,Female,Married,97258.91,Master,1,1,Life
68,Male,Divorced,130881.17,Master,0,1,FSA
67,Male,Married,69012.8,Other,0,1,A&H
44,Male,Single,200434.79,PhD,2,1,A&H
28,Female,Married,29243.01,High School,1,1,A&H
33,Female,Married,118411.77,Master,4,1,Life
27,Female,Married,120849.93,Master,2,1,FSA
44,Male,Married,40189.35,High School,2,1,Life
48,Female,Married,52794.45,High School,3,1,Life
45,Female,Married,47592.72,High School,1,1,Life
32,Female,Single,158213.94,PhD,0,1,FSA
42,Male,Married,145694.88,Master,2,1,A&H
46,Male,Married,55484.97,Associate,1,1,Life
60,Male,Widowed,99990.52,Associate,1,0,No_Insurance
18,Female,Single,35357.12,Other,0,0,No_Insurance
46,Female,Married,122453.79,PhD,2,1,A&H
24,Female,Single,23040.85,High School,0,0,No_Insurance
44,Female,Married,83829.76,Associate,3,1,Life
63,Female,Widowed,118948.82,Associate,1,0,No_Insurance
36,Female,Married,76246.0,Bachelor,2,0,No_Insurance
23,Female,Single,32708.81,High School,0,1,FSA
52,Female,Divorced,86205.76,High School,1,1,Life
27,Male,Married,34448.07,Other,1,0,No_Insurance
47,Female,Divorced,110199.01,Bachelor,0,0,No_Insurance
30,Male,Married,73019.07,Bachelor,1,1,Life
34,Male,Married,61026.72,Bachelor,2,1,A&H
26,Male,Married,60232.29,Bachelor,0,1,FSA
35,Male,Divorced,54867.25,High School,0,1,FSA
26,Male,Married,46373.81,High School,1,0,No_Insurance
43,Male,Single,64811.92,High School,0,1,Life
72,Male,Widowed,167271.7,Bachelor,2,0,No_Insurance
50,Female,Divorced,160460.46,Master,0,1,A&H
43,Female,Married,79419.11,Associate,1,1,Life
49,Female,Married,140597.59,PhD,1,1,FSA
36,Female,Single,99605.45,Bachelor,0,1,Life
28,Male,Married,33835.81,Other,4,1,Life
38,Female,Married,146118.75,Master,1,1,FSA
38,Male,Married,35405.84,High School,4,1,A&H
58,Female,Married,107753.63,Bachelor,0,0,No_Insurance
51,Female,Married,47202.76,High School,2,1,Life
27,Female,Divorced,58909.12,Associate,2,1,Life
18,Female,Single,40236.77,Bachelor,0,0,No_Insurance
48,Male,Married,135451.99,Master,3,1,A&H
40,Male,Married,61642.84,High School,1,1,FSA
23,Female,Single,80021.76,Bachelor,0,0,No_Insurance
51,Male,Married,88521.86,Associate,2,0,No_Insurance
48,Female,Married,94252.89,Associate,2,1,Life
48,Male,Married,95405.23,Bachelor,3,1,Life
55,Male,Married,91786.81,Other,2,1,A&H
35,Male,Married,74653.45,Associate,3,1,Life
47,Male,Single,110107.27,Master,0,1,A&H
65,Male,Widowed,147841.02,Bachelor,0,1,A&H
44,Male,Married,47993.9,High School,1,1,Life
60,Male,Married,130942.25,Master,1,0,No_Insurance
49,Male,Married,60764.39,High School,4,1,Life
41,Female,Married,70791.75,Bachelor,2,0,No_Insurance
42,Male,Single,63094.79,Bachelor,1,1,Life
37,Female,Married,82107.49,Master,2,1,FSA
53,Male,Married,79183.77,High School,1,0,No_Insurance
44,Male,Married,91106.02,Bachelor,1,1,A&H
34,Male,Married,95879.13,Bachelor,1,1,A&H
79,Female,Widowed,199477.32,Master,2,1,FSA
49,Male,Divorced,102617.89,Master,0,1,FSA
26,Male,Married,40627.47,High School,0,0,No_Insurance
39,Male,Married,102263.97,Bachelor,1,1,FSA
31,Female,Married,158794.67,PhD,3,1,FSA
33,Female,Single,35553.94,Other,0,0,No_Insurance
38,Male,Single,132032.29,Master,0,1,FSA
25,Female,Married,86901.08,Bachelor,0,1,Life
20,Male,Single,108516.91,Master,0,1,FSA
59,Female,Divorced,124556.31,Bachelor,0,1,A&H
29,Female,Divorced,57480.25,Associate,0,1,FSA
55,Male,Married,110572.35,Bachelor,2,1,Life
29,Female,Married,50849.97,High School,2,1,Life
47,Male,Married,88994.32,Bachelor,2,1,Life
18,Male,Single,72963.17,Bachelor,0,0,No_Insurance
45,Male,Married,122109.57,Bachelor,2,1,A&H
28,Female,Married,52504.63,Other,1,1,FSA
24,Male,Single,75066.29,Bachelor,0,0,No_Insurance
21,Male,Single,97406.8,Master,0,0,No_Insurance
31,Male,Married,32591.88,High School,2,1,Life
54,Female,Married,71969.88,High School,3,1,Life
33,Female,Single,53898.09,Associate,0,1,FSA
43,Male,Married,155768.68,PhD,3,1,FSA
49,Male,Divorced,58219.35,Associate,2,1,A&H
38,Female,Married,66015.31,High School,4,1,Life
18,Female,Single,23287.54,Associate,0,0,No_Insurance
35,Male,Divorced,72257.39,Bachelor,0,1,FSA
33,Female,Married,104918.87,Master,1,1,FSA
18,Female,Single,25259.42,High School,0,1,Life
50,Female,Single,98979.09,Bachelor,1,1,Life
46,Female,Single,96546.98,Master,0,1,A&H
36,Female,Married,73693.71,Associate,1,1,Life
20,Female,Single,47898.48,Bachelor,0,0,No_Insurance
63,Female,Widowed,109874.53,Bachelor,0,1,A&H
22,Male,Single,98358.84,Master,0,1,A&H
36,Male,Married,43591.43,High School,1,1,FSA
38,Male,Married,58868.9,High School,3,1,Life
35,Male,Married,99493.14,Bachelor,3,1,Life
52,Male,Married,93943.91,Bachelor,2,1,Life
36,Male,Divorced,43035.58,High School,0,1,Life
29,Male,Married,79206.36,Master,1,1,Life
52,Male,Single,146079.57,PhD,2,1,Life
36,Male,Single,53682.53,High School,0,0,No_Insurance
31,Female,Divorced,138857.47,Master,0,1,A&H
28,Female,Married,39140.44,High School,2,1,Life
34,Female,Divorced,43423.9,High School,1,1,Life
55,Male,Married,131558.94,Bachelor,4,1,FSA
67,Male,Widowed,117324.58,Master,0,1,FSA
28,Female,Married,145040.27,PhD,4,1,FSA
44,Female,Married,77478.7,High School,4,1,Life
43,Male,Married,68301.74,Associate,4,1,Life
58,Male,Married,104625.78,Associate,0,1,Life
58,Female,Divorced,139230.18,PhD,0,1,FSA
46,Female,Divorced,65896.96,Associate,0,1,Life
51,Female,Married,115086.92,Bachelor,2,1,FSA
20,Male,Single,77352.72,Bachelor,0,0,No_Insurance
53,Female,Divorced,121574.43,Bachelor,1,1,Life
53,Female,Married,93354.51,Master,1,1,Life
37,Male,Married,111809.5,Master,2,1,FSA
29,Female,Married,51504.79,High School,3,1,Life
31,Male,Divorced,31395.28,High School,0,1,A&H
23,Male,Single,80515.08,Bachelor,0,0,No_Insurance
67,Female,Widowed,93677.17,High School,0,1,Life
39,Female,Single,149001.9,Master,0,1,FSA
56,Male,Married,154886.0,Master,0,1,A&H
30,Male,Married,44838.09,Associate,2,1,Life
59,Female,Married,83651.76,Bachelor,1,1,Life
52,Male,Married,91755.53,Bachelor,4,1,Life
37,Male,Married,58966.43,Bachelor,2,1,Life
47,Female,Married,193593.35,PhD,2,1,FSA
41,Female,Divorced,102638.75,Bachelor,0,1,A&H
31,Male,Divorced,38312.69,High School,0,1,A&H
43,Male,Divorced,75803.92,Associate,0,1,FSA
43,Male,Married,64645.82,Bachelor,2,1,A&H
65,Female,Married,104457.4,High School,0,1,FSA
63,Female,Married,96888.05,High School,0,1,Life
48,Female,Married,74160.86,Bachelor,3,1,Life
37,Male,Married,150761.37,Master,3,1,Life
18,Female,Single,30209.25,High School,0,0,No_Insurance
67,Male,Married,117217.45,High School,0,1,A&H
47,Male,Divorced,90001.46,Associate,0,1,A&H
53,Male,Married,115722.37,PhD,1,1,Life
64,Female,Divorced,100177.79,Master,0,1,FSA
31,Female,Single,45638.34,High School,0,1,FSA
49,Female,Married,115977.9,Bachelor,2,1,FSA
43,Female,Married,56649.39,Associate,1,1,FSA
63,Female,Widowed,69742.71,Other,1,1,Life
49,Male,Single,82861.64,Associate,0,1,A&H
27,Female,Married,43402.34,Associate,1,1,Life
42,Female,Divorced,82532.99,Bachelor,0,1,A&H
54,Male,Married,81992.41,Bachelor,2,1,Life
22,Female,Single,25955.9,High School,0,0,No_Insurance
35,Male,Married,80793.47,Bachelor,2,1,Life
45,Female,Married,91400.48,Master,3,1,FSA
43,Female,Single,69855.25,Associate,1,1,Life
39,Male,Married,94942.68,Bachelor,2,1,Life
18,Female,Single,35455.7,Associate,0,0,No_Insurance
57,Male,Married,133217.66,Bachelor,0,1,A&H
39,Female,Married,69328.61,High School,1,1,Life
65,Female,Divorced,177143.96,PhD,0,1,A&H
60,Male,Married,68333.65,Associate,0,1,FSA
47,Male,Single,174509.9,PhD,0,1,FSA
53,Female,Married,81678.67,Bachelor,1,1,Life
47,Male,Married,106808.33,PhD,3,1,FSA
68,Male,Married,120097.53,Associate,2,1,A&H
51,Female,Single,72577.85,Bachelor,0,1,Life
44,Male,Married,87869.7,Bachelor,4,1,Life
36,Male,Married,57033.63,Bachelor,1,1,Life
57,Male,Married,58247.71,Associate,1,1,A&H
29,Female,Married,53246.79,Associate,3,1,A&H
51,Male,Married,109478.73,Master,1,1,FSA
37,Female,Married,72797.59,Bachelor,1,1,Life
69,Male,Married,160878.08,Bachelor,1,1,A&H
31,Female,Married,30586.13,High School,4,1,Life
18,Male,Single,51154.85,Bachelor,0,1,A&H
40,Female,Married,50436.23,High School,2,1,Life
41,Female,Married,37714.46,High School,4,1,FSA
18,Female,Single,57502.73,Bachelor,0,0,No_Insurance
46,Female,Divorced,105356.62,Master,0,1,FSA
52,Male,Married,100491.16,Bachelor,1,1,Life
58,Male,Married,139409.0,Master,0,1,FSA
41,Male,Married,56279.93,High School,1,1,A&H
18,Male,Single,101816.83,Master,0,1,FSA
18,Female,Single,91423.88,Master,0,0,No_Insurance
24,Male,Single,53173.24,Associate,0,0,No_Insurance
46,Female,Married,122240.93,Bachelor,2,1,A&H
50,Male,Married,98138.24,Associate,2,1,Life
43,Female,Married,76364.49,High School,1,1,Life
33,Male,Married,87388.33,Master,3,1,Life
23,Male,Single,73220.65,Bachelor,0,0,No_Insurance
57,Male,Married,214850.04,PhD,0,1,FSA
26,Female,Married,121632.89,PhD,0,1,A&H
21,Female,Single,72275.72,Bachelor,0,0,No_Insurance
44,Male,Single,83844.1,Bachelor,0,1,A&H
67,Male,Widowed,85120.38,Associate,0,1,A&H
45,Female,Single,58385.29,Associate,1,1,Life
31,Female,Single,76734.72,Bachelor,0,0,No_Insurance
31,Male,Married,173089.41,PhD,3,1,FSA
40,Female,Single,40143.36,High School,1,1,FSA
31,Male,Single,54665.37,Associate,0,0,No_Insurance
41,Male,Single,64398.48,High School,0,1,A&H
36,Male,Married,74395.55,Associate,1,1,Life
54,Male,Single,102161.99,Bachelor,1,1,FSA
53,Male,Married,144631.03,Master,1,1,Life
31,Male,Married,45709.84,High School,3,1,Life
37,Male,Married,83926.72,Bachelor,4,1,Life
50,Female,Married,116081.91,Bachelor,2,1,FSA
57,Female,Married,106776.52,Bachelor,0,1,A&H
34,Male,Single,59974.77,High School,0,1,A&H
70,Male,Widowed,130134.14,Master,2,1,A&H
36,Female,Married,63023.34,High School,4,1,Life
34,Male,Married,112604.06,Master,3,0,No_Insurance
52,Male,Single,60739.5,High School,0,1,Life
18,Male,Single,93345.97,PhD,0,0,No_Insurance
45,Female,Married,163597.69,Master,2,1,FSA
49,Female,Married,109781.38,Bachelor,3,1,Life
47,Female,Married,54941.32,Associate,3,1,Life
22,Female,Single,44564.35,Bachelor,0,0,No_Insurance
33,Female,Married,65066.62,Bachelor,1,1,FSA
45,Female,Married,99361.48,Master,1,0,No_Insurance
43,Male,Married,68279.03,High School,3,1,Life
51,Female,Divorced,109522.44,Bachelor,0,1,FSA
18,Female,Single,29837.23,High School,0,1,A&H
29,Female,Married,86655.66,Master,1,1,Life
18,Male,Single,19931.23,High School,0,0,No_Insurance
31,Female,Divorced,96193.96,Bachelor,0,1,FSA
41,Female,Married,63729.96,High School,3,1,Life
51,Male,Married,100749.07,Associate,1,1,FSA
75,Female,Married,136114.31,Bachelor,0,1,FSA
33,Male,Married,39820.98,Associate,1,1,FSA
46,Female,Married,56564.21,Other,1,1,Life
38,Female,Single,48564.05,Associate,0,1,Life
49,Female,Married,55550.92,Associate,4,1,Life
40,Female,Divorced,75262.89,Bachelor,2,1,A&H
30,Male,Married,62054.62,Associate,4,1,A&H
28,Male,Married,44282.97,High School,2,1,Life
43,Male,Married,64596.2,Bachelor,3,1,FSA
26,Female,Married,84627.06,Bachelor,2,1,FSA
32,Male,Married,67296.67,Bachelor,4,1,Life
64,Female,Married,65638.83,Associate,0,1,A&H
49,Female,Married,85025.79,High School,3,1,Life
54,Male,Married,59139.12,High School,1,1,A&H
30,Male,Single,59638.39,Associate,0,1,A&H
54,Male,Married,93388.71,Bachelor,2,1,Life
50,Female,Married,71392.64,Bachelor,2,1,Life
61,Female,Widowed,95478.37,Bachelor,1,1,Life
18,Female,Single,88183.83,Master,0,0,No_Insurance
50,Female,Married,104862.67,Bachelor,3,1,Life
42,Female,Divorced,42481.41,High School,0,0,No_Insurance
48,Male,Married,60390.63,High School,2,1,Life
46,Female,Married,67763.17,Other,3,1,Life
50,Male,Divorced,55718.23,Other,0,1,Life
46,Male,Married,107804.34,Bachelor,4,1,Life
62,Female,Married,99751.39,Bachelor,2,1,A&H
55,Male,Married,75298.46,High School,4,1,A&H
49,Female,Married,65841.22,Bachelor,4,1,Life
47,Female,Married,45627.73,High School,3,1,Life
40,Male,Married,105396.65,Bachelor,1,1,A&H
55,Male,Married,93207.29,Bachelor,2,1,FSA
61,Male,Widowed,73234.03,Associate,0,0,No_Insurance
37,Male,Married,52685.39,High School,3,1,A&H
41,Female,Divorced,69996.24,High School,0,1,FSA
29,Male,Married,27991.81,High School,4,1,Life
24,Male,Single,75324.13,Bachelor,0,1,A&H
38,Male,Married,46189.74,High School,2,1,Life
65,Female,Widowed,152934.99,Bachelor,0,1,A&H
40,Male,Married,61510.25,High School,3,1,Life
35,Female,Married,42460.22,Associate,2,1,Life
40,Female,Divorced,76466.35,Bachelor,1,1,FSA
21,Male,Single,54460.41,Bachelor,0,0,No_Insurance
49,Male,Divorced,57755.56,High School,2,1,Life
18,Male,Single,44239.96,Bachelor,0,1,Life
50,Female,Divorced,105282.94,Master,0,1,A&H
37,Female,Married,57692.68,High School,3,1,Life
45,Female,Divorced,65669.29,Bachelor,0,1,FSA
21,Female,Single,117508.13,Master,0,1,A&H
48,Male,Divorced,101794.12,Master,1,1,FSA
27,Female,Single,71219.39,Master,0,0,No_Insurance
56,Female,Married,64922.94,High School,0,1,Life
54,Male,Married,93647.87,Master,2,1,FSA
42,Female,Married,59219.34,High School,1,1,Life
34,Male,Single,99355.08,Bachelor,0,1,FSA
36,Female,Married,77104.81,Bachelor,3,1,Life
53,Male,Married,130360.81,Bachelor,3,1,Life
52,Female,Married,141059.39,PhD,2,1,FSA
66,Female,Married,171562.68,PhD,2,1,A&H
20,Male,Single,89899.53,Master,0,0,No_Insurance
41,Male,Divorced,49429.39,Associate,2,1,Life
